time,Variable,Value,Label
1140,X5,338.2994624,4
1140,X6,724.8889444,4
1140,X7,782.1414192,4
1140,X8,889.7233906,4
1140,X9,1096.168567,4
1141,X1,449.0247482,4
1141,X10,1011.020447,4
1141,X11,1094.998101,4
1141,X12,782.9602585,4
1141,X2,339.8154592,4
1141,X3,724.037509,4
1141,X4,449.6351746,4
1141,X5,339.9989359,4
1141,X6,724.9104517,4
1141,X7,782.6848734,4
1141,X8,889.4332393,4
1141,X9,1097.347781,4
1142,X1,449.0305573,4
1142,X10,1012.039983,4
1142,X11,1095.571002,4
1142,X12,782.9113529,4
1142,X2,339.4147344,4
1142,X3,725.3814027,4
1142,X4,449.4319731,4
1142,X5,339.679024,4
1142,X6,725.9167086,4
1142,X7,782.3849293,4
1142,X8,890.4262423,4
1142,X9,1097.735761,4
1143,X1,449.4776868,4
1143,X10,1013.668867,4
1143,X11,1095.833497,4
1143,X12,782.1034963,4
1143,X2,339.6050345,4
1143,X3,725.5975963,4
1143,X4,449.3598998,4
1143,X5,339.9562359,4
1143,X6,725.3844567,4
1143,X7,782.414982,4
1143,X8,890.7514703,4
1143,X9,1096.244829,4
1144,X1,450.3608046,4
1144,X10,1013.593544,4
1144,X11,1096.49139,4
1144,X12,783.500312,4
1144,X2,339.3694376,4
1144,X3,725.3853552,4
1144,X4,450.4696491,4
1144,X5,339.9465674,4
1144,X6,725.6760673,4
1144,X7,783.4440839,4
1144,X8,890.2337258,4
1144,X9,1098.48944,4
1145,X1,450.8914789,4
1145,X10,1014.106232,4
1145,X11,1097.532338,4
1145,X12,783.2514368,4
1145,X2,339.7874906,4
1145,X3,724.8879117,4
1145,X4,450.0169215,4
1145,X5,339.8328211,4
1145,X6,724.4054946,4
1145,X7,783.1518173,4
1145,X8,891.1918739,4
1145,X9,1099.967289,4
1146,X1,449.1250258,4
1146,X10,1014.639396,4
1146,X11,1098.802083,4
1146,X12,784.593649,4
1146,X2,339.5294939,4
1146,X3,724.7368582,4
1146,X4,449.2008226,4
1146,X5,339.0987377,4
1146,X6,724.5734311,4
1146,X7,784.4830008,4
1146,X8,891.0978187,4
1146,X9,1098.958519,4
1147,X1,452.5820192,4
1147,X10,1015.693437,4
1147,X11,1099.277594,4
1147,X12,784.5138498,4
1147,X2,339.5743918,4
1147,X3,725.6554604,4
1147,X4,452.1297634,4
1147,X5,339.2063035,4
1147,X6,725.5646786,4
1147,X7,784.2292427,4
1147,X8,891.5861555,4
1147,X9,1099.388955,4
1148,X1,450.2823499,4
1148,X10,1015.383834,4
1148,X11,1099.784557,4
1148,X12,784.3751524,4
1148,X2,339.4841987,4
1148,X3,725.4734509,4
1148,X4,450.7413317,4
1148,X5,339.103762,4
1148,X6,725.379246,4
1148,X7,784.5451602,4
1148,X8,892.945066,4
1148,X9,1100.173919,4
1149,X1,451.316316,4
1149,X10,1015.536781,4
1149,X11,1100.988971,4
1149,X12,785.3009733,4
1149,X2,340.1533321,4
1149,X3,724.8337442,4
1149,X4,451.1802293,4
1149,X5,340.4116137,4
1149,X6,724.7836146,4
1149,X7,785.6932924,4
1149,X8,893.8232751,4
1149,X9,1100.288658,4
1150,X1,449.753427,4
1150,X10,1017.705314,4
1150,X11,1101.71016,4
1150,X12,785.1772661,4
1150,X2,340.0214908,4
1150,X3,724.9618195,4
1150,X4,449.8164467,4
1150,X5,340.6178242,4
1150,X6,724.9943618,4
1150,X7,785.9863221,4
1150,X8,893.2565552,4
1150,X9,1100.644841,4
1151,X1,449.3464024,4
1151,X10,1016.199302,4
1151,X11,1101.174544,4
1151,X12,785.0271457,4
1151,X2,340.0602545,4
1151,X3,724.8972921,4
1151,X4,449.4935516,4
1151,X5,340.9947299,4
1151,X6,724.7723233,4
1151,X7,785.5867596,4
1151,X8,893.2243641,4
1151,X9,1101.809292,4
1152,X1,449.953554,4
1152,X10,1017.929746,4
1152,X11,1102.824077,4
1152,X12,785.6738365,4
1152,X2,340.666605,4
1152,X3,725.5069789,4
1152,X4,449.3488804,4
1152,X5,340.0448745,4
1152,X6,725.3134126,4
1152,X7,785.0019699,4
1152,X8,893.773006,4
1152,X9,1101.035859,4
1153,X1,449.875119,4
1153,X10,1017.997336,4
1153,X11,1103.866928,4
1153,X12,786.4771189,4
1153,X2,340.7523536,4
1153,X3,725.4527144,4
1153,X4,449.4528828,4
1153,X5,340.3393205,4
1153,X6,725.107704,4
1153,X7,786.250476,4
1153,X8,893.5726004,4
1153,X9,1102.575339,4
1154,X1,450.3214166,4
1154,X10,1017.926642,4
1154,X11,1103.700676,4
1154,X12,786.5014587,4
1154,X2,340.6684181,4
1154,X3,724.4735295,4
1154,X4,450.3568991,4
1154,X5,340.3130679,4
1154,X6,724.0530889,4
1154,X7,786.3247978,4
1154,X8,894.3893591,4
1154,X9,1102.992132,4
1155,X1,452.9560414,4
1155,X10,1018.727607,4
1155,X11,1103.025885,4
1155,X12,787.4853498,4
1155,X2,340.3615963,4
1155,X3,725.6325094,4
1155,X4,452.2398046,4
1155,X5,340.5798783,4
1155,X6,725.9352779,4
1155,X7,787.4816003,4
1155,X8,895.9186979,4
1155,X9,1103.055758,4
1156,X1,451.2458768,4
1156,X10,1019.927055,4
1156,X11,1105.612626,4
1156,X12,787.9315358,4
1156,X2,340.0980889,4
1156,X3,725.3667442,4
1156,X4,451.5219541,4
1156,X5,340.0285394,4
1156,X6,725.8135444,4
1156,X7,787.0654533,4
1156,X8,895.1841311,4
1156,X9,1102.846512,4
1157,X1,449.6691035,4
1157,X10,1019.096575,4
1157,X11,1105.63866,4
1157,X12,787.5898807,4
1157,X2,340.9366241,4
1157,X3,724.9417728,4
1157,X4,449.6005985,4
1157,X5,340.5622323,4
1157,X6,724.3967717,4
1157,X7,787.4628895,4
1157,X8,895.4291546,4
1157,X9,1104.045003,4
1158,X1,449.692961,4
1158,X10,1020.999281,4
1158,X11,1106.521264,4
1158,X12,787.6446648,4
1158,X2,341.2428246,4
1158,X3,724.2816002,4
1158,X4,449.5947618,4
1158,X5,341.3579232,4
1158,X6,724.9882587,4
1158,X7,787.124336,4
1158,X8,896.1224742,4
1158,X9,1104.071997,4
1159,X1,449.7759239,4
1159,X10,1020.589998,4
1159,X11,1106.021396,4
1159,X12,787.8198419,4
1159,X2,341.0469813,4
1159,X3,724.6078394,4
1159,X4,449.5766331,4
1159,X5,341.3712548,4
1159,X6,724.7022584,4
1159,X7,787.0445571,4
1159,X8,896.6199277,4
1159,X9,1105.964535,4
1160,X1,450.2754292,4
1160,X10,1021.24831,4
1160,X11,1107.623484,4
1160,X12,788.950715,4
1160,X2,342.4104443,4
1160,X3,725.0787828,4
1160,X4,450.2698854,4
1160,X5,342.0073514,4
1160,X6,725.2197047,4
1160,X7,788.0415509,4
1160,X8,897.0547217,4
1160,X9,1106.328159,4
1161,X1,450.3190565,4
1161,X10,1020.506341,4
1161,X11,1108.173911,4
1161,X12,788.9852861,4
1161,X2,341.5191497,4
1161,X3,724.0697871,4
1161,X4,450.8131316,4
1161,X5,341.6461463,4
1161,X6,724.1688375,4
1161,X7,788.146011,4
1161,X8,897.7442308,4
1161,X9,1104.703804,4
1162,X1,449.6392111,4
1162,X10,1023.83647,4
1162,X11,1109.215347,4
1162,X12,789.3256487,4
1162,X2,341.6033734,4
1162,X3,724.0006435,4
1162,X4,449.2261654,4
1162,X5,341.0167153,4
1162,X6,724.7092664,4
1162,X7,789.5855684,4
1162,X8,897.875188,4
1162,X9,1106.967748,4
1163,X1,449.0071955,4
1163,X10,1023.303341,4
1163,X11,1110.617883,4
1163,X12,789.1655536,4
1163,X2,341.1011735,4
1163,X3,724.3461345,4
1163,X4,449.5567002,4
1163,X5,341.7452875,4
1163,X6,724.4736394,4
1163,X7,789.8166839,4
1163,X8,898.6744348,4
1163,X9,1107.586695,4
1164,X1,449.8456722,4
1164,X10,1023.461957,4
1164,X11,1110.525057,4
1164,X12,789.716117,4
1164,X2,341.4796038,4
1164,X3,724.8908227,4
1164,X4,449.6276954,4
1164,X5,341.0687357,4
1164,X6,724.0855372,4
1164,X7,789.0609679,4
1164,X8,898.6598342,4
1164,X9,1106.732656,4
1165,X1,449.680587,4
1165,X10,1024.487342,4
1165,X11,1111.505444,4
1165,X12,789.5801851,4
1165,X2,341.9942876,4
1165,X3,724.0106977,4
1165,X4,449.410785,4
1165,X5,341.6923155,4
1165,X6,724.9898014,4
1165,X7,789.2515701,4
1165,X8,898.9511091,4
1165,X9,1107.966212,4
1166,X1,448.8778261,4
1166,X10,1024.536813,4
1166,X11,1111.873966,4
1166,X12,790.5678934,4
1166,X2,342.9630774,4
1166,X3,725.5014759,4
1166,X4,448.6329473,4
1166,X5,342.0569993,4
1166,X6,725.3272323,4
1166,X7,790.2583011,4
1166,X8,899.7325144,4
1166,X9,1108.531873,4
1167,X1,450.71382,4
1167,X10,1025.681294,4
1167,X11,1112.479068,4
1167,X12,789.0117979,4
1167,X2,342.945859,4
1167,X3,724.3718182,4
1167,X4,450.7432557,4
1167,X5,342.249184,4
1167,X6,724.7871263,4
1167,X7,789.9806096,4
1167,X8,899.6415673,4
1167,X9,1109.095828,4
1168,X1,449.6591279,4
1168,X10,1025.097951,4
1168,X11,1112.939846,4
1168,X12,790.6148728,4
1168,X2,342.1545464,4
1168,X3,724.1452508,4
1168,X4,449.0193497,4
1168,X5,342.9677227,4
1168,X6,724.9622435,4
1168,X7,790.0655989,4
1168,X8,900.5661221,4
1168,X9,1109.850983,4
1169,X1,451.6902197,4
1169,X10,1026.090493,4
1169,X11,1114.612548,4
1169,X12,790.7640416,4
1169,X2,342.0915393,4
1169,X3,724.7534936,4
1169,X4,451.7857147,4
1169,X5,342.2930444,4
1169,X6,724.7161965,4
1169,X7,790.5102363,4
1169,X8,900.3522487,4
1169,X9,1109.762659,4
1170,X1,448.117849,4
1170,X10,1025.830829,4
1170,X11,1114.538323,4
1170,X12,791.2221682,4
1170,X2,341.7093381,4
1170,X3,724.7484727,4
1170,X4,448.626983,4
1170,X5,341.2954969,4
1170,X6,724.6637194,4
1170,X7,791.5006833,4
1170,X8,900.4419274,4
1170,X9,1109.558692,4
1171,X1,448.8236695,4
1171,X10,1026.053437,4
1171,X11,1115.215884,4
1171,X12,791.8148446,4
1171,X2,342.6326881,4
1171,X3,724.0499113,4
1171,X4,448.4000721,4
1171,X5,342.0916648,4
1171,X6,724.9700148,4
1171,X7,791.5096251,4
1171,X8,900.8010693,4
1171,X9,1109.709831,4
1172,X1,451.4838681,4
1172,X10,1026.540403,4
1172,X11,1116.344291,4
1172,X12,792.4064197,4
1172,X2,342.7209703,4
1172,X3,723.1770443,4
1172,X4,451.5868497,4
1172,X5,342.3211811,4
1172,X6,723.1164552,4
1172,X7,792.7857661,4
1172,X8,901.0808209,4
1172,X9,1111.446671,4
1173,X1,448.796609,4
1173,X10,1027.5721,4
1173,X11,1116.437983,4
1173,X12,791.0829732,4
1173,X2,341.9520149,4
1173,X3,724.2452586,4
1173,X4,448.7149382,4
1173,X5,341.5379984,4
1173,X6,724.2962043,4
1173,X7,791.2456734,4
1173,X8,901.5696107,4
1173,X9,1111.844007,4
1174,X1,451.4755253,4
1174,X10,1027.871812,4
1174,X11,1117.805958,4
1174,X12,792.2641866,4
1174,X2,342.7907951,4
1174,X3,723.8930575,4
1174,X4,451.9283902,4
1174,X5,342.556944,4
1174,X6,723.6466764,4
1174,X7,792.3182045,4
1174,X8,901.2663853,4
1174,X9,1110.637346,4
1175,X1,449.1436363,4
1175,X10,1027.929042,4
1175,X11,1118.904433,4
1175,X12,792.9721452,4
1175,X2,342.7287522,4
1175,X3,724.450706,4
1175,X4,449.9563808,4
1175,X5,342.549811,4
1175,X6,724.1402736,4
1175,X7,792.5623642,4
1175,X8,902.7955805,4
1175,X9,1113.9669,4
1176,X1,448.4462496,4
1176,X10,1027.863886,4
1176,X11,1118.685648,4
1176,X12,793.8151101,4
1176,X2,342.0289208,4
1176,X3,723.2351254,4
1176,X4,448.4061228,4
1176,X5,342.9537587,4
1176,X6,723.1304456,4
1176,X7,793.912728,4
1176,X8,902.1905643,4
1176,X9,1112.240302,4
1177,X1,448.4064806,4
1177,X10,1026.01704,4
1177,X11,1119.567286,4
1177,X12,793.3403848,4
1177,X2,343.8997048,4
1177,X3,724.5689011,4
1177,X4,448.0772202,4
1177,X5,343.3900103,4
1177,X6,724.7656483,4
1177,X7,793.3645479,4
1177,X8,903.6316461,4
1177,X9,1113.329634,4
1178,X1,449.4032383,4
1178,X10,1026.235907,4
1178,X11,1119.025431,4
1178,X12,793.6720621,4
1178,X2,342.6470962,4
1178,X3,723.0174083,4
1178,X4,449.4136633,4
1178,X5,342.1986953,4
1178,X6,723.6526614,4
1178,X7,793.1487255,4
1178,X8,903.3142451,4
1178,X9,1113.33691,4
1179,X1,450.5292568,4
1179,X10,1027.084742,4
1179,X11,1119.956479,4
1179,X12,794.1013359,4
1179,X2,343.9035025,4
1179,X3,723.8537843,4
1179,X4,450.1157759,4
1179,X5,343.2315026,4
1179,X6,723.3729854,4
1179,X7,794.6811651,4
1179,X8,903.9901126,4
1179,X9,1114.784995,4
1180,X1,449.8752958,4
1180,X10,1026.443372,4
1180,X11,1119.897034,4
1180,X12,794.3168309,4
1180,X2,342.3777977,4
1180,X3,723.0339456,4
1180,X4,449.1276576,4
1180,X5,342.9644642,4
1180,X6,723.4592895,4
1180,X7,794.813645,4
1180,X8,903.9798825,4
1180,X9,1114.059331,4
1181,X1,450.1655566,4
1181,X10,1025.952504,4
1181,X11,1119.416979,4
1181,X12,794.7753306,4
1181,X2,342.6306274,4
1181,X3,723.4947703,4
1181,X4,450.8482829,4
1181,X5,342.3700138,4
1181,X6,723.238126,4
1181,X7,794.1591539,4
1181,X8,904.3928838,4
1181,X9,1115.58299,4
1182,X1,449.4101176,4
1182,X10,1025.012458,4
1182,X11,1120.483244,4
1182,X12,795.3732914,4
1182,X2,343.8509738,4
1182,X3,723.8910311,4
1182,X4,449.998405,4
1182,X5,343.990445,4
1182,X6,723.587122,4
1182,X7,795.6020057,4
1182,X8,904.034744,4
1182,X9,1115.349648,4
1183,X1,449.6996169,4
1183,X10,1025.763199,4
1183,X11,1120.461575,4
1183,X12,795.2808817,4
1183,X2,343.1772308,4
1183,X3,723.8116153,4
1183,X4,449.8495915,4
1183,X5,343.6350608,4
1183,X6,723.1895793,4
1183,X7,795.39217,4
1183,X8,905.967075,4
1183,X9,1116.270785,4
1184,X1,449.984219,4
1184,X10,1024.260728,4
1184,X11,1120.936571,4
1184,X12,795.4634851,4
1184,X2,342.251926,4
1184,X3,723.8314657,4
1184,X4,449.3155645,4
1184,X5,342.8627276,4
1184,X6,723.6155864,4
1184,X7,795.5126228,4
1184,X8,905.3887106,4
1184,X9,1115.818697,4
1185,X1,451.3755253,4
1185,X10,1023.016728,4
1185,X11,1120.618113,4
1185,X12,795.1950727,4
1185,X2,342.5647354,4
1185,X3,723.5572093,4
1185,X4,451.6199387,4
1185,X5,342.8280898,4
1185,X6,723.0491168,4
1185,X7,795.3544075,4
1185,X8,905.3771162,4
1185,X9,1116.532885,4
1186,X1,450.4683013,4
1186,X10,1023.350084,4
1186,X11,1120.138834,4
1186,X12,795.1712489,4
1186,X2,343.647066,4
1186,X3,723.3831123,4
1186,X4,450.6178234,4
1186,X5,343.589236,4
1186,X6,723.5485842,4
1186,X7,795.0533156,4
1186,X8,905.6386964,4
1186,X9,1116.108701,4
1187,X1,450.8957025,4
1187,X10,1023.557225,4
1187,X11,1120.826674,4
1187,X12,796.7363106,4
1187,X2,343.2327319,4
1187,X3,723.9910651,4
1187,X4,450.345652,4
1187,X5,343.7847977,4
1187,X6,723.6075782,4
1187,X7,796.1354524,4
1187,X8,906.7374723,4
1187,X9,1116.20379,4
1188,X1,450.8182529,4
1188,X10,1023.963438,4
1188,X11,1120.632973,4
1188,X12,796.3372632,4
1188,X2,343.3100413,4
1188,X3,723.3957278,4
1188,X4,450.7618165,4
1188,X5,343.8465871,4
1188,X6,723.8681541,4
1188,X7,796.2115836,4
1188,X8,906.1064457,4
1188,X9,1117.36487,4
1189,X1,452.8205563,4
1189,X10,1022.915827,4
1189,X11,1119.846865,4
1189,X12,797.0719884,4
1189,X2,343.9959156,4
1189,X3,723.0127081,4
1189,X4,452.729332,4
1189,X5,343.2039681,4
1189,X6,723.8336338,4
1189,X7,797.4732656,4
1189,X8,906.346394,4
1189,X9,1117.572892,4
1190,X1,451.0922966,4
1190,X10,1022.744242,4
1190,X11,1119.454288,4
1190,X12,797.2804385,4
1190,X2,343.664197,4
1190,X3,723.4201311,4
1190,X4,451.0738778,4
1190,X5,343.6199834,4
1190,X6,723.30647,4
1190,X7,797.7924779,4
1190,X8,906.6322472,4
1190,X9,1118.430795,4
1191,X1,453.1840234,4
1191,X10,1021.051782,4
1191,X11,1120.137319,4
1191,X12,797.1103339,4
1191,X2,343.3530879,4
1191,X3,723.2788898,4
1191,X4,453.7454859,4
1191,X5,343.3304453,4
1191,X6,723.7927725,4
1191,X7,797.0786486,4
1191,X8,907.3017818,4
1191,X9,1116.421482,4
1192,X1,451.2497738,4
1192,X10,1021.701965,4
1192,X11,1120.024619,4
1192,X12,797.5993436,4
1192,X2,343.7876036,4
1192,X3,722.6641448,4
1192,X4,451.0221794,4
1192,X5,343.6105719,4
1192,X6,722.8153629,4
1192,X7,797.4500869,4
1192,X8,907.7139489,4
1192,X9,1118.286651,4
1193,X1,453.5683326,4
1193,X10,1021.783783,4
1193,X11,1119.391697,4
1193,X12,798.7792245,4
1193,X2,343.8025893,4
1193,X3,722.1839996,4
1193,X4,453.0706816,4
1193,X5,343.1878098,4
1193,X6,722.2159941,4
1193,X7,798.4515174,4
1193,X8,907.1309052,4
1193,X9,1117.184817,4
1194,X1,452.0184088,4
1194,X10,1020.376435,4
1194,X11,1117.832982,4
1194,X12,798.0375673,4
1194,X2,343.0158896,4
1194,X3,723.0462115,4
1194,X4,452.3175021,4
1194,X5,343.6478391,4
1194,X6,723.3440551,4
1194,X7,798.8409611,4
1194,X8,907.7665028,4
1194,X9,1118.795718,4
1195,X1,452.1085564,4
1195,X10,1020.973479,4
1195,X11,1119.64992,4
1195,X12,798.6074414,4
1195,X2,343.4980035,4
1195,X3,723.6681314,4
1195,X4,452.6515168,4
1195,X5,343.1882765,4
1195,X6,723.4413175,4
1195,X7,798.188572,4
1195,X8,907.9722633,4
1195,X9,1118.023392,4
1196,X1,454.8038561,4
1196,X10,1020.09925,4
1196,X11,1118.528996,4
1196,X12,799.6765484,4
1196,X2,344.9190346,4
1196,X3,723.8205286,4
1196,X4,454.8747687,4
1196,X5,344.3042206,4
1196,X6,723.2992252,4
1196,X7,799.7119428,4
1196,X8,907.2800086,4
1196,X9,1119.05427,4
1197,X1,452.6685458,4
1197,X10,1020.757335,4
1197,X11,1118.277842,4
1197,X12,799.2708121,4
1197,X2,344.4159941,4
1197,X3,724.0781172,4
1197,X4,452.1087864,4
1197,X5,344.8263928,4
1197,X6,724.2984377,4
1197,X7,799.7097876,4
1197,X8,908.188655,4
1197,X9,1118.731474,4
1198,X1,453.2652356,4
1198,X10,1020.844577,4
1198,X11,1118.796059,4
1198,X12,799.3625975,4
1198,X2,344.8712164,4
1198,X3,723.8526287,4
1198,X4,453.7225274,4
1198,X5,344.624806,4
1198,X6,723.8220505,4
1198,X7,799.5426574,4
1198,X8,908.0561206,4
1198,X9,1119.934975,4
1199,X1,453.3025741,4
1199,X10,1020.026359,4
1199,X11,1118.87814,4
1199,X12,799.0830354,4
1199,X2,344.0682669,4
1199,X3,723.2762842,4
1199,X4,453.3610495,4
1199,X5,344.8827354,4
1199,X6,723.0440654,4
1199,X7,799.0036508,4
1199,X8,908.4149376,4
1199,X9,1118.617447,4
1200,X1,453.8046435,4
1200,X10,1019.626348,4
1200,X11,1118.630735,4
1200,X12,800.9827806,4
1200,X2,343.6678239,4
1200,X3,723.7251305,4
1200,X4,453.8772133,4
1200,X5,343.8891754,4
1200,X6,723.8504963,4
1200,X7,800.6902732,4
1200,X8,908.3499766,4
1200,X9,1118.292621,4
1201,X1,455.9957982,4
1201,X10,1020.328335,4
1201,X11,1117.924756,4
1201,X12,800.4354844,4
1201,X2,344.4827784,4
1201,X3,723.9107919,4
1201,X4,455.3498826,4
1201,X5,344.2093569,4
1201,X6,723.868023,4
1201,X7,800.6981745,4
1201,X8,908.0647297,4
1201,X9,1119.568081,4
1202,X1,454.801618,4
1202,X10,1019.535203,4
1202,X11,1116.655198,4
1202,X12,800.5904306,4
1202,X2,343.6772388,4
1202,X3,724.4971984,4
1202,X4,454.8375888,4
1202,X5,343.6061482,4
1202,X6,724.7548237,4
1202,X7,800.584764,4
1202,X8,908.2914699,4
1202,X9,1120.863591,4
1203,X1,455.0061213,4
1203,X10,1019.244867,4
1203,X11,1117.177141,4
1203,X12,801.4394661,4
1203,X2,343.9257292,4
1203,X3,723.10645,4
1203,X4,455.897221,4
1203,X5,343.4534807,4
1203,X6,723.5307679,4
1203,X7,801.1969713,4
1203,X8,908.7837145,4
1203,X9,1120.976305,4
1204,X1,454.8772801,4
1204,X10,1020.869526,4
1204,X11,1117.864312,4
1204,X12,800.5656212,4
1204,X2,343.465299,4
1204,X3,723.6164916,4
1204,X4,454.9050004,4
1204,X5,343.1142386,4
1204,X6,723.3439301,4
1204,X7,800.514238,4
1204,X8,908.1056007,4
1204,X9,1120.359983,4
1205,X1,456.0031113,4
1205,X10,1020.170772,4
1205,X11,1117.819698,4
1205,X12,801.631253,4
1205,X2,343.5037852,4
1205,X3,723.6739368,4
1205,X4,456.7604126,4
1205,X5,343.308087,4
1205,X6,723.1803296,4
1205,X7,801.6026883,4
1205,X8,908.2603815,4
1205,X9,1119.444344,4
1206,X1,454.0330142,4
1206,X10,1019.355635,4
1206,X11,1116.203516,4
1206,X12,801.0032455,4
1206,X2,343.6869576,4
1206,X3,724.0871649,4
1206,X4,454.5777877,4
1206,X5,343.9116253,4
1206,X6,724.9434435,4
1206,X7,801.6397161,4
1206,X8,908.0257133,4
1206,X9,1119.514935,4
1207,X1,455.8432167,4
1207,X10,1019.039622,4
1207,X11,1116.508858,4
1207,X12,801.2314463,4
1207,X2,343.6797991,4
1207,X3,724.8056471,4
1207,X4,455.7256414,4
1207,X5,343.6029558,4
1207,X6,724.0483816,4
1207,X7,801.3476993,4
1207,X8,908.118171,4
1207,X9,1120.342321,4
1208,X1,455.4470793,4
1208,X10,1019.550687,4
1208,X11,1116.118757,4
1208,X12,802.3058283,4
1208,X2,342.7919964,4
1208,X3,724.5661301,4
1208,X4,455.2831537,4
1208,X5,342.5223928,4
1208,X6,724.3340798,4
1208,X7,802.7910375,4
1208,X8,908.9406167,4
1208,X9,1119.235911,4
1209,X1,455.2150498,4
1209,X10,1019.160952,4
1209,X11,1114.205809,4
1209,X12,802.6914315,4
1209,X2,343.9219866,4
1209,X3,723.1682187,4
1209,X4,455.293869,4
1209,X5,343.3286189,4
1209,X6,723.5434903,4
1209,X7,802.5592627,4
1209,X8,909.4594318,4
1209,X9,1120.891139,4
1210,X1,454.90558,4
1210,X10,1019.140842,4
1210,X11,1115.740532,4
1210,X12,802.4777971,4
1210,X2,343.5947255,4
1210,X3,723.2476977,4
1210,X4,454.0154794,4
1210,X5,343.1672416,4
1210,X6,723.3958298,4
1210,X7,802.5480038,4
1210,X8,909.9206604,4
1210,X9,1119.303213,4
1211,X1,456.1216845,4
1211,X10,1019.950386,4
1211,X11,1114.22961,4
1211,X12,803.2585507,4
1211,X2,343.0862998,4
1211,X3,724.5495257,4
1211,X4,456.2577082,4
1211,X5,343.8634691,4
1211,X6,724.4028364,4
1211,X7,803.1741781,4
1211,X8,908.0319232,4
1211,X9,1120.22211,4
1212,X1,455.3868522,4
1212,X10,1018.777446,4
1212,X11,1114.951265,4
1212,X12,802.8777147,4
1212,X2,343.6912796,4
1212,X3,724.6663717,4
1212,X4,455.6553376,4
1212,X5,343.3997801,4
1212,X6,724.144858,4
1212,X7,802.7734963,4
1212,X8,908.2836605,4
1212,X9,1120.034336,4
1213,X1,455.7632991,4
1213,X10,1019.243725,4
1213,X11,1114.160403,4
1213,X12,802.7520871,4
1213,X2,342.6477955,4
1213,X3,724.4349615,4
1213,X4,455.0440056,4
1213,X5,342.0782297,4
1213,X6,724.7361145,4
1213,X7,802.226749,4
1213,X8,909.5476079,4
1213,X9,1120.512806,4
1214,X1,455.0319955,4
1214,X10,1018.757833,4
1214,X11,1113.344299,4
1214,X12,803.6055794,4
1214,X2,342.8398836,4
1214,X3,725.1795263,4
1214,X4,455.993329,4
1214,X5,342.1088452,4
1214,X6,725.9730274,4
1214,X7,803.7688458,4
1214,X8,909.6586925,4
1214,X9,1120.796965,4
1215,X1,455.9556934,4
1215,X10,1017.836483,4
1215,X11,1113.917342,4
1215,X12,803.1602756,4
1215,X2,342.4507144,4
1215,X3,724.0574149,4
1215,X4,455.1692132,4
1215,X5,342.6372904,4
1215,X6,724.904378,4
1215,X7,803.9256996,4
1215,X8,909.423272,4
1215,X9,1120.833024,4
1216,X1,455.5427601,4
1216,X10,1018.675965,4
1216,X11,1113.165806,4
1216,X12,803.2056179,4
1216,X2,342.3362822,4
1216,X3,725.9185264,4
1216,X4,455.0314964,4
1216,X5,342.7340428,4
1216,X6,725.7929124,4
1216,X7,803.8587863,4
1216,X8,909.9582773,4
1216,X9,1120.719397,4
1217,X1,455.9403463,4
1217,X10,1017.26036,4
1217,X11,1112.646692,4
1217,X12,804.8848248,4
1217,X2,342.5686935,4
1217,X3,725.3868085,4
1217,X4,455.672503,4
1217,X5,342.5018009,4
1217,X6,725.6632454,4
1217,X7,804.2035567,4
1217,X8,909.3887864,4
1217,X9,1120.83767,4
1218,X1,455.7487693,4
1218,X10,1017.636182,4
1218,X11,1112.719772,4
1218,X12,804.8587668,4
1218,X2,342.5760867,4
1218,X3,724.5029224,4
1218,X4,455.0847767,4
1218,X5,342.9875898,4
1218,X6,724.9934631,4
1218,X7,804.8675869,4
1218,X8,909.2364872,4
1218,X9,1120.103703,4
1219,X1,456.3714313,4
1219,X10,1017.529184,4
1219,X11,1112.392741,4
1219,X12,804.9555203,4
1219,X2,342.2088183,4
1219,X3,725.8960025,4
1219,X4,456.0307428,4
1219,X5,342.6938763,4
1219,X6,725.6291496,4
1219,X7,804.2460537,4
1219,X8,908.1470071,4
1219,X9,1120.928876,4
1220,X1,455.3672133,4
1220,X10,1016.172146,4
1220,X11,1111.548144,4
1220,X12,804.4343745,4
1220,X2,342.3214724,4
1220,X3,724.0386347,4
1220,X4,455.1681013,4
1220,X5,342.1354776,4
1220,X6,724.7251158,4
1220,X7,804.2140705,4
1220,X8,908.401169,4
1220,X9,1120.458918,4
1221,X1,456.1422019,4
1221,X10,1016.134456,4
1221,X11,1111.094592,4
1221,X12,804.0691926,4
1221,X2,342.0933584,4
1221,X3,725.196306,4
1221,X4,456.1549828,4
1221,X5,342.7239605,4
1221,X6,725.7583545,4
1221,X7,804.1759368,4
1221,X8,908.5504225,4
1221,X9,1120.271897,4
1222,X1,455.3059868,4
1222,X10,1016.678755,4
1222,X11,1110.432048,4
1222,X12,805.6502484,4
1222,X2,342.129309,4
1222,X3,725.046942,4
1222,X4,455.4957799,4
1222,X5,342.6814534,4
1222,X6,725.5925884,4
1222,X7,805.9618521,4
1222,X8,908.045749,4
1222,X9,1120.669825,4
1223,X1,455.0764037,4
1223,X10,1015.705499,4
1223,X11,1111.489205,4
1223,X12,804.6408153,4
1223,X2,341.9076662,4
1223,X3,725.1293155,4
1223,X4,455.0427342,4
1223,X5,341.9665322,4
1223,X6,725.7454773,4
1223,X7,804.3736934,4
1223,X8,908.6011452,4
1223,X9,1120.644359,4
1224,X1,455.1620698,4
1224,X10,1015.622047,4
1224,X11,1110.071919,4
